aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe,aluminium_high,ammonia_high,arsenic_high,barium_high,cadmium_high,chloramine_high,chromium_high,copper_high,bacteria_high,viruses_high,lead_high,nitrates_high,nitrites_high,mercury_high,perchlorate_high,radium_high,selenium_high,silver_high,uranium_high,danger_count,nitrate_nitrite_ratio,copper_lead_ratio,bacteria_viruses,arsenic_mercury
3.74,3.6,0.75,2.24,0.13,7.74,0.4,0.53,0.93,0.0,0.003,0.102,2.77,2.75,0.0,36.68,4.58,0.01,0.45,0.09,0.0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,10,1.0072727272727273,5.196078431372549,0.0,0.0
3.06,12.15,0.24,1.69,0.12,1.49,0.46,0.62,0.88,0.0,0.002,0.167,9.41,1.54,0.008,13.79,3.46,0.1,0.23,0.04,0.0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,9,6.1103896103896105,3.712574850299401,0.0,0.00192
1.2,2.53,0.36,3.24,0.1,3.19,0.65,1.6,0.16,0.0,0.003,0.178,16.62,1.4,0.002,15.67,4.89,0.03,0.12,0.01,0.0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,10,11.871428571428574,8.98876404494382,0.0,0.0007199999999999999
4.71,2.47,0.72,3.79,0.08,7.38,0.32,0.13,0.3,0.0,0.003,0.05,16.68,2.07,0.005,58.67,1.94,0.01,0.41,0.0,0.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,13,8.057971014492754,2.6,0.0,0.0036
2.18,16.68,0.89,1.93,0.07,8.04,0.89,1.94,0.63,0.0,0.75,0.109,9.81,1.18,0.008,6.54,1.01,0.02,0.26,0.02,0.0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,10,8.3135593220339,17.798165137614678,0.0,0.0071200000000000005
4.78,13.1,0.59,3.42,0.01,3.31,0.37,0.51,1.49,0.0,0.003,0.02,4.34,1.66,0.008,59.36,5.55,0.04,0.08,0.07,0.0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,11,2.6144578313253013,25.5,0.0,0.00472
0.14,14.15,0.42,2.43,0.0,7.49,0.5,0.18,0.16,0.0,0.51,0.173,7.78,1.85,0.006,12.64,5.21,0.08,0.28,0.07,0.0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,10,4.205405405405405,1.0404624277456649,0.0,0.00252
2.38,29.13,0.33,3.17,0.02,6.13,0.46,0.14,0.75,0.0,0.51,0.093,4.64,2.06,0.009,4.04,4.54,0.07,0.38,0.08,0.0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,10,2.2524271844660193,1.5053763440860217,0.0,0.00297
1.39,3.96,0.85,1.46,0.03,5.47,0.2,0.89,0.61,0.0,0.001,0.117,12.01,1.16,0.004,29.41,2.41,0.02,0.3,0.06,0.0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,10,10.35344827586207,7.6068376068376065,0.0,0.0034
3.67,16.12,0.82,1.68,0.01,5.07,0.71,0.08,1.44,0.0,0.004,0.172,1.39,2.26,0.01,37.58,6.66,0.05,0.45,0.08,0.0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,11,0.6150442477876107,0.4651162790697675,0.0,0.008199999999999999
1.87,0.7,0.95,2.64,0.0,3.4,0.56,1.78,1.27,0.0,0.002,0.163,19.1,1.12,0.006,10.5,3.61,0.1,0.25,0.04,0.0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,10,17.053571428571427,10.920245398773005,0.0,0.0057
1.84,5.04,0.46,0.18,0.04,1.0,0.7,1.32,0.76,0.0,0.004,0.128,15.3,1.59,0.002,15.32,5.87,0.05,0.3,0.02,0.0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,10,9.622641509433961,10.3125,0.0,0.00092
0.23,12.55,0.15,3.75,0.11,7.73,0.84,1.0,0.14,0.0,0.005,0.1,14.8,2.89,0.005,48.75,1.8,0.04,0.29,0.03,0.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,11,5.1211072664359865,10.0,0.0,0.00075
3.06,3.34,0.71,2.74,0.02,4.97,0.61,0.87,1.14,0.0,0.79,0.102,5.41,1.65,0.006,58.66,4.25,0.1,0.27,0.03,0.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,12,3.2787878787878793,8.529411764705882,0.0,0.00426
3.73,13.93,0.75,3.37,0.05,7.46,0.59,1.54,0.64,0.0,0.006,0.2,14.55,1.93,0.003,24.26,4.76,0.09,0.06,0.04,0.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,12,7.538860103626944,7.7,0.0,0.0022500000000000003
2.09,22.16,1.02,2.09,0.1,6.27,0.7,1.92,1.36,0.0,0.94,0.128,8.28,1.93,0.008,47.22,0.85,0.07,0.36,0.03,0.0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,11,4.290155440414508,15.0,0.0,0.00816
1.5,20.24,0.73,3.0,0.06,8.39,0.53,0.07,0.53,0.0,0.001,0.028,10.92,1.6,0.008,25.1,1.69,0.06,0.16,0.06,0.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,11,6.824999999999999,2.5,0.0,0.00584
2.85,23.03,0.98,0.18,0.03,3.92,0.29,0.98,0.27,0.0,0.005,0.012,8.58,1.17,0.004,22.01,0.74,0.07,0.45,0.08,0.0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,8,7.333333333333334,81.66666666666666,0.0,0.00392
3.39,11.69,0.24,3.72,0.12,4.52,0.73,0.91,0.65,0.0,0.51,0.023,16.83,1.67,0.006,26.32,5.65,0.03,0.31,0.03,0.0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,13,10.077844311377245,39.56521739130435,0.0,0.0014399999999999999
1.97,14.84,0.53,1.87,0.1,1.31,0.02,0.39,0.33,0.0,0.83,0.079,15.44,1.67,0.004,56.51,4.18,0.08,0.18,0.08,0.0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,9,9.245508982035929,4.936708860759494,0.0,0.0021200000000000004
2.57,7.1,0.27,2.23,0.09,0.9,0.15,1.65,0.8,0.0,0.54,0.163,11.18,1.95,0.008,14.87,5.88,0.01,0.18,0.0,0.0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,12,5.733333333333333,10.122699386503067,0.0,0.00216
0.98,7.64,0.76,4.01,0.06,4.13,0.85,0.77,0.81,0.0,0.007,0.148,6.32,2.06,0.008,53.03,1.92,0.03,0.45,0.02,0.0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,10,3.0679611650485437,5.2027027027027035,0.0,0.00608
4.12,12.25,0.63,2.04,0.11,3.9,0.33,0.48,1.36,0.0,0.73,0.164,15.14,1.9,0.008,8.69,0.93,0.06,0.12,0.02,0.0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,11,7.968421052631579,2.926829268292683,0.0,0.00504
2.51,6.6,1.0,2.89,0.11,7.43,0.5,1.04,0.63,0.0,0.007,0.179,8.24,1.47,0.001,50.09,0.51,0.04,0.08,0.09,0.0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,8,5.605442176870748,5.810055865921788,0.0,0.001
0.27,16.61,0.71,1.77,0.06,0.51,0.32,1.37,1.46,0.0,0.59,0.141,19.11,2.52,0.01,12.99,7.79,0.02,0.16,0.08,0.0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,11,7.583333333333333,9.716312056737591,0.0,0.0070999999999999995
1.41,17.44,0.66,3.07,0.05,2.22,0.3,0.27,0.61,0.0,0.65,0.137,7.84,2.27,0.0,10.52,0.41,0.02,0.2,0.06,0.0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,8,3.4537444933920702,1.9708029197080292,0.0,0.0
1.82,10.35,0.32,2.22,0.09,6.28,0.65,1.05,0.96,0.0,0.008,0.049,1.9,1.9,0.001,55.24,1.86,0.01,0.07,0.05,0.0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,8,1.0,21.428571428571427,0.0,0.00032
3.97,22.46,0.55,3.21,0.08,4.77,0.2,0.05,0.03,0.0,0.002,0.011,7.09,1.38,0.001,11.68,0.55,0.04,0.12,0.07,0.0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,9,5.13768115942029,4.545454545454546,0.0,0.00055
2.97,12.27,0.45,2.85,0.12,4.99,0.66,1.5,0.68,0.0,0.8,0.193,11.09,1.84,0.006,27.39,7.67,0.1,0.39,0.04,0.0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,14,6.027173913043478,7.772020725388601,0.0,0.0027
1.43,20.48,0.99,1.38,0.07,5.41,0.2,0.78,1.5,0.0,0.0,0.004,7.47,1.87,0.002,22.16,7.77,0.09,0.42,0.02,0.0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,7,3.994652406417112,195.0,0.0,0.00198
1.6,16.06,0.28,3.53,0.13,7.98,0.16,0.58,1.07,0.0,0.52,0.103,16.06,2.86,0.005,30.67,6.38,0.01,0.27,0.0,0.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,12,5.615384615384615,5.631067961165049,0.0,0.0014000000000000002
2.83,13.74,0.84,2.01,0.1,6.53,0.45,0.56,0.8,0.0,0.001,0.186,3.25,1.37,0.0,51.46,7.36,0.08,0.09,0.08,0.0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,10,2.3722627737226274,3.0107526881720434,0.0,0.0
4.74,16.52,0.44,2.12,0.04,5.76,0.16,0.36,0.55,0.0,0.005,0.19,0.18,2.34,0.007,29.15,3.71,0.06,0.13,0.04,0.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,11,0.07692307692307693,1.894736842105263,0.0,0.0030800000000000003
0.68,24.88,0.34,3.81,0.1,5.75,0.58,0.77,0.79,0.0,0.001,0.147,0.94,2.17,0.006,39.25,0.09,0.02,0.37,0.06,0.0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,10,0.43317972350230416,5.238095238095238,0.0,0.00204
0.29,14.35,0.47,1.15,0.09,2.63,0.73,1.45,0.65,0.0,0.57,0.19,7.22,2.24,0.009,9.35,0.43,0.03,0.39,0.09,0.0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,9,3.223214285714285,7.63157894736842,0.0,0.004229999999999999
3.84,26.03,0.32,3.58,0.07,3.08,0.72,0.17,0.59,0.0,0.008,0.153,11.38,1.59,0.008,42.41,1.3,0.05,0.27,0.07,0.0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,11,7.1572327044025155,1.1111111111111112,0.0,0.00256
3.05,3.82,0.05,1.46,0.01,2.1,0.04,0.02,0.47,0.0,0.005,0.141,6.39,1.88,0.007,16.87,3.5,0.01,0.47,0.09,0.0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,8,3.398936170212766,0.14184397163120568,0.0,0.00035000000000000005
4.84,12.35,0.23,3.19,0.07,5.52,0.58,1.25,0.51,0.0,0.69,0.111,16.01,1.39,0.001,35.86,2.83,0.03,0.22,0.03,0.0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,11,11.517985611510793,11.26126126126126,0.0,0.00023
4.36,24.53,0.24,1.06,0.04,7.41,0.52,1.83,0.77,0.0,0.67,0.089,11.99,1.19,0.001,5.93,4.3,0.1,0.16,0.07,0.0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,11,10.075630252100842,20.56179775280899,0.0,0.00024
2.69,18.34,0.6,0.98,0.03,4.98,0.35,1.98,0.99,0.0,0.0,0.099,10.52,1.85,0.001,41.07,4.49,0.06,0.18,0.08,0.0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,9,5.686486486486486,20.0,0.0,0.0006
3.74,19.7,0.2,0.98,0.05,2.94,0.88,1.48,0.91,0.0,0.74,0.074,19.32,1.68,0.007,3.45,2.99,0.05,0.13,0.03,0.0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,11,11.5,20.0,0.0,0.0014000000000000002
1.41,28.13,0.69,0.77,0.11,0.81,0.36,0.06,1.03,0.0,0.007,0.142,2.08,1.54,0.002,16.93,1.15,0.09,0.42,0.02,0.0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,7,1.3506493506493507,0.4225352112676057,0.0,0.00138
0.7,13.86,0.86,4.56,0.09,5.3,0.37,1.64,1.39,0.0,0.005,0.156,15.86,1.41,0.003,13.95,0.67,0.03,0.21,0.06,0.0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,12,11.24822695035461,10.512820512820513,0.0,0.00258
0.29,21.53,0.7,2.56,0.09,0.6,0.57,0.75,1.25,0.0,0.002,0.083,16.2,1.27,0.005,10.38,4.32,0.05,0.29,0.04,0.0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,10,12.755905511811022,9.036144578313252,0.0,0.0034999999999999996
2.7,14.29,0.95,2.44,0.08,4.21,0.82,0.81,1.27,0.0,0.53,0.057,17.54,1.53,0.005,25.89,0.23,0.07,0.42,0.01,0.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,11,11.4640522875817,14.210526315789474,0.0,0.00475
4.89,17.76,0.21,1.29,0.03,5.2,0.67,1.67,0.02,0.0,0.007,0.028,14.55,1.9,0.009,1.42,6.21,0.06,0.21,0.03,0.0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,13,7.657894736842106,59.64285714285714,0.0,0.0018899999999999998
4.34,21.58,0.39,0.95,0.11,0.45,0.5,0.44,0.67,0.0,0.59,0.042,16.1,1.77,0.006,42.6,3.61,0.05,0.05,0.02,1.0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,9,9.096045197740114,10.476190476190476,0.0,0.00234
3.49,13.73,0.79,4.9,0.11,4.63,0.12,0.48,1.48,0.0,0.001,0.117,3.69,1.52,0.004,47.77,7.07,0.06,0.38,0.09,0.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,12,2.427631578947368,4.102564102564102,0.0,0.00316
1.0,29.37,0.32,3.76,0.01,4.93,0.82,1.76,0.33,0.0,0.0,0.126,5.13,1.62,0.008,35.49,3.18,0.05,0.12,0.08,0.0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,10,3.1666666666666665,13.968253968253968,0.0,0.00256
2.67,29.1,0.63,3.1,0.12,1.34,0.27,1.73,0.06,0.0,0.003,0.064,15.67,2.1,0.004,7.64,7.88,0.06,0.05,0.01,0.0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,11,7.461904761904761,27.03125,0.0,0.00252
4.35,10.7,0.29,1.14,0.01,6.14,0.7,0.98,0.79,0.0,0.72,0.115,1.87,1.58,0.002,38.33,3.03,0.05,0.29,0.07,0.0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,9,1.1835443037974684,8.521739130434781,0.0,0.00058
4.18,0.49,0.84,4.05,0.01,1.83,0.34,0.04,0.61,0.0,0.001,0.089,9.86,1.2,0.004,45.18,3.97,0.04,0.32,0.06,0.0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,10,8.216666666666667,0.44943820224719105,0.0,0.00336
0.5,19.5,0.82,3.59,0.11,7.44,0.57,1.38,0.13,0.0,0.002,0.117,19.5,1.45,0.001,3.19,1.11,0.08,0.37,0.01,0.0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,11,13.448275862068966,11.794871794871794,0.0,0.00082
2.06,15.0,0.67,2.69,0.12,6.57,0.33,0.16,1.01,0.0,0.76,0.168,18.25,1.06,0.009,30.08,5.31,0.07,0.32,0.0,0.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,12,17.21698113207547,0.9523809523809523,0.0,0.00603
2.07,9.21,0.35,2.96,0.01,0.97,0.73,1.49,1.45,0.0,0.009,0.159,3.29,1.36,0.001,4.47,5.52,0.04,0.39,0.0,0.0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,10,2.4191176470588234,9.371069182389936,0.0,0.00035
3.86,21.04,1.02,4.47,0.08,4.3,0.52,0.96,1.45,0.0,0.007,0.039,1.11,2.02,0.005,16.77,6.49,0.06,0.33,0.03,0.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,12,0.5495049504950495,24.615384615384613,0.0,0.0051
4.4,16.69,0.46,1.76,0.03,7.08,0.85,0.99,0.87,0.0,0.002,0.17,5.62,1.95,0.001,54.96,5.35,0.03,0.42,0.07,0.0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,10,2.882051282051282,5.823529411764706,0.0,0.00046
4.09,17.45,0.66,0.92,0.07,1.62,0.01,1.19,0.26,0.0,0.72,0.034,18.08,1.61,0.004,33.59,2.06,0.04,0.07,0.06,0.0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,8,11.229813664596271,34.99999999999999,0.0,0.00264
4.44,15.36,0.19,1.34,0.03,4.03,0.19,0.28,1.16,0.0,0.85,0.005,11.54,1.53,0.005,8.87,1.46,0.09,0.23,0.08,0.0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,10,7.542483660130718,56.00000000000001,0.0,0.00095
1.04,21.21,0.99,2.31,0.06,7.97,0.2,0.75,0.34,0.0,0.98,0.104,17.15,1.99,0.009,48.15,0.67,0.06,0.18,0.08,0.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,11,8.618090452261306,7.211538461538462,0.0,0.00891
3.43,0.03,0.25,2.08,0.03,2.91,0.01,0.93,1.44,0.0,0.53,0.199,13.61,1.4,0.01,26.59,2.74,0.03,0.24,0.05,0.0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,10,9.721428571428572,4.673366834170854,0.0,0.0025
1.71,18.85,0.09,1.37,0.05,3.7,0.09,0.77,1.23,0.0,0.79,0.112,11.26,1.5,0.008,4.78,1.91,0.02,0.04,0.04,0.0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,7,7.506666666666667,6.875,0.0,0.0007199999999999999
0.38,25.22,0.05,1.8,0.09,3.05,0.24,0.31,1.1,0.0,0.005,0.072,3.88,1.87,0.008,23.92,7.32,0.02,0.12,0.09,0.0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,9,2.0748663101604277,4.305555555555556,0.0,0.0004
1.7,4.26,0.05,0.78,0.11,7.95,0.61,1.95,1.29,0.0,0.002,0.088,17.63,1.24,0.004,44.18,6.74,0.09,0.06,0.05,0.0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,11,14.21774193548387,22.15909090909091,0.0,0.0002
3.01,23.5,0.86,3.88,0.09,6.53,0.9,0.8,0.63,0.0,0.007,0.112,10.82,1.45,0.001,21.28,2.24,0.03,0.3,0.05,0.0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,11,7.462068965517242,7.142857142857143,0.0,0.00086
3.3,3.41,0.69,3.36,0.13,2.28,0.8,1.88,1.34,0.0,0.003,0.116,3.45,1.9,0.009,36.6,1.25,0.08,0.27,0.06,0.0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,11,1.8157894736842106,16.206896551724135,0.0,0.006209999999999999
3.77,9.64,0.54,1.99,0.03,3.17,0.48,0.42,1.2,0.0,0.008,0.056,7.86,1.75,0.006,38.67,3.92,0.06,0.1,0.02,1.0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,8,4.491428571428572,7.5,0.0,0.0032400000000000003
1.56,23.09,0.1,4.27,0.12,8.13,0.15,0.96,1.41,0.0,0.99,0.13,12.32,1.51,0.001,38.76,4.74,0.01,0.03,0.03,1.0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,9,8.158940397350994,7.384615384615384,0.0,0.0001
4.09,7.51,0.04,4.22,0.01,3.67,0.45,0.91,1.26,0.0,0.74,0.16,15.66,1.25,0.004,33.38,1.56,0.01,0.16,0.08,0.0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,11,12.528,5.6875,0.0,0.00016
4.49,15.34,0.49,0.64,0.12,1.54,0.3,0.79,0.37,0.0,0.004,0.118,17.54,1.66,0.006,11.63,5.38,0.09,0.15,0.03,0.0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,11,10.566265060240964,6.694915254237289,0.0,0.00294
0.4,21.19,0.6,0.66,0.07,4.9,0.51,0.01,1.1,0.0,0.89,0.142,17.48,1.44,0.006,36.48,1.36,0.0,0.41,0.08,0.0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,10,12.13888888888889,0.07042253521126761,0.0,0.0036
4.2,0.75,0.18,2.62,0.01,3.4,0.76,0.84,0.04,0.0,0.002,0.123,2.15,1.91,0.003,15.92,1.2,0.07,0.33,0.06,0.0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,10,1.12565445026178,6.829268292682927,0.0,0.00054
1.59,14.39,0.58,0.38,0.06,5.57,0.19,1.3,0.95,0.0,1.0,0.133,18.91,2.3,0.008,5.79,3.83,0.0,0.49,0.09,0.0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,10,8.221739130434782,9.774436090225564,0.0,0.00464
1.76,27.51,0.39,3.78,0.11,6.62,0.49,0.25,0.41,0.0,0.72,0.158,17.24,1.94,0.005,38.82,3.58,0.03,0.49,0.04,0.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,11,8.886597938144329,1.5822784810126582,0.0,0.0019500000000000001
0.2,1.28,0.74,3.59,0.04,2.76,0.39,1.26,0.13,0.0,0.93,0.165,4.86,1.19,0.0,19.7,0.16,0.07,0.27,0.01,0.0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,8,4.084033613445379,7.636363636363636,0.0,0.0
4.81,26.98,0.53,2.45,0.09,0.15,0.46,1.56,1.15,0.0,0.001,0.044,13.01,1.41,0.004,56.42,5.15,0.04,0.48,0.03,0.0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,14,9.22695035460993,35.45454545454546,0.0,0.0021200000000000004
4.17,16.71,0.45,3.21,0.12,4.61,0.89,0.19,0.29,0.0,0.0,0.099,12.77,1.38,0.004,33.35,4.06,0.06,0.3,0.07,0.0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,11,9.253623188405797,1.9191919191919191,0.0,0.0018000000000000002
0.75,24.76,0.02,3.92,0.08,4.57,0.84,0.4,0.71,0.0,0.008,0.022,3.85,2.1,0.009,47.47,1.12,0.09,0.45,0.02,0.0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,10,1.8333333333333333,18.181818181818183,0.0,0.00017999999999999998
2.74,17.53,0.41,1.36,0.1,2.17,0.23,1.37,1.39,0.0,0.002,0.108,4.81,2.63,0.002,48.43,2.56,0.01,0.36,0.04,0.0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,8,1.8288973384030418,12.685185185185187,0.0,0.00082
1.55,12.48,0.94,1.7,0.07,5.65,0.7,0.3,0.14,0.0,0.57,0.044,6.49,1.55,0.0,38.84,5.76,0.06,0.1,0.07,0.0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,8,4.187096774193549,6.818181818181818,0.0,0.0
4.17,21.35,0.84,3.99,0.08,1.76,0.86,1.29,0.13,0.0,0.008,0.169,10.02,2.1,0.006,38.29,6.23,0.08,0.25,0.01,0.0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,12,4.771428571428571,7.633136094674556,0.0,0.00504
2.74,17.25,0.3,1.11,0.02,6.47,0.41,0.89,0.7,0.0,0.008,0.122,18.65,1.64,0.002,42.67,7.53,0.05,0.15,0.05,0.0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,10,11.371951219512194,7.295081967213115,0.0,0.0006
2.39,24.02,0.47,1.55,0.01,3.06,0.09,1.16,1.32,0.0,0.005,0.188,12.06,1.17,0.006,50.13,5.58,0.0,0.33,0.07,0.0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,9,10.307692307692308,6.170212765957446,0.0,0.00282
1.96,21.81,0.04,2.42,0.08,3.97,0.69,1.08,1.18,0.0,0.55,0.105,3.23,1.2,0.006,56.14,4.88,0.08,0.29,0.06,0.0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,10,2.691666666666667,10.285714285714286,0.0,0.00024
0.1,16.78,0.35,0.42,0.13,4.9,0.74,0.15,0.19,0.0,0.76,0.036,4.8,1.4,0.008,3.6,3.65,0.03,0.38,0.08,0.0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,9,3.428571428571429,4.166666666666667,0.0,0.0028
0.92,27.25,0.89,1.41,0.05,8.19,0.65,1.23,0.84,0.0,0.005,0.063,11.18,2.37,0.001,27.45,2.39,0.05,0.26,0.05,0.0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,9,4.717299578059071,19.523809523809522,0.0,0.0008900000000000001
3.04,0.12,0.46,3.1,0.11,2.03,0.35,1.69,1.32,0.0,0.99,0.063,17.65,1.3,0.003,31.88,2.39,0.07,0.25,0.0,0.0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,12,13.576923076923075,26.825396825396826,0.0,0.0013800000000000002
5.01,19.29,0.65,3.45,0.03,1.82,0.64,0.36,0.64,0.0,0.69,0.005,2.01,1.69,0.001,16.5,1.45,0.07,0.32,0.05,0.0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,8,1.1893491124260354,72.0,0.0,0.0006500000000000001
2.84,29.16,0.39,3.88,0.03,7.14,0.41,0.09,0.71,0.0,0.84,0.115,9.51,1.8,0.004,19.06,2.21,0.08,0.19,0.01,0.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,11,5.283333333333333,0.7826086956521738,0.0,0.0015600000000000002
3.18,0.15,0.76,4.48,0.01,1.05,0.83,0.3,1.24,0.0,0.51,0.098,11.08,1.29,0.003,23.53,1.32,0.04,0.02,0.05,0.0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,10,8.589147286821705,3.061224489795918,0.0,0.00228
4.75,13.93,0.47,2.94,0.06,7.33,0.41,0.05,0.1,0.0,0.0,0.165,11.63,1.84,0.006,38.46,3.48,0.07,0.23,0.09,0.0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,11,6.320652173913044,0.30303030303030304,0.0,0.00282
